BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Class,Rad_opt_sp_index,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,universe_age_Gyr,comoving_distance_Mpc,lookback_distance_Mpc,luminosity_distance_Mpc,distance_modulus_mag,RA_sin,RA_cos,Dec_sin,ext_fuv,ext_nuv,log_nuF_fuv,log_nuF_nuv,log_nuF_g,log_nuF_r,log_nuF_i,log_nuF_z,log_nuF_y,log_nuF_Su,log_nuF_Sg,log_nuF_Sr,log_nuF_Si,log_nuF_Sz,log_nuF_J,log_nuF_H,log_nuF_K,log_nuF_w1,log_nuF_w2,log_nuF_w3,log_nuF_w4,tangent_wise,tangent_pstarrs,log_nu_radmax,i_abs,w1_abs,log_X_luminosity_W,log_nuF_X,log_gamma_luminosity_ph,log_nuF_gamma,log_radio_luminosity,log_nuF_1.4,log_nuF_143,log_nuF_4.8,nuv-g,g-r,r-i,i-z,z-y,y-w1,w1-w2,w2-w3,w3-w4,fuv-nuv,nuv-Su,Su-Sg,Sg-Sr,Sr-Si,Si-Sz,y-J,J-H,H-K,K-w1,g_var,r_var,i_var,z_var,y_var,Radio_radio_hard,IR_opt_hard,IR_UV_hard,IR_X_hard,radio_var,opt_var,shortwl_flux,radio_flux,cluster_kmeans,Anomaly
5BZQJ0644-3459,06 44 25.27,-34 59 41.89,2.165,BZQ,0.621,,0.223,-0.78,-0.794,-0.812,-0.899,-0.867,-0.84,,0.596,0.306,0.466,,0.209,3.004,5521.764805164787,3288.131821521009,17436.48388933473,46.20729456427466,0.9812748790546812,-0.1926125949573927,-0.5735045127893801,0.6104499963143182,0.6556150010438282,,,,,,,,,,,,,-11.899558212265868,-11.87071034767332,-11.859836351302093,-12.142644216767913,-12.239610993122508,-12.067064461922495,-11.97897950774029,-0.2572917493629504,,13.638519650345886,,-32.245294671086185,,,,,65.4432224209252,-12.99774752007946,,-12.359518563029578,,,,,,,0.7410001754760795,3.2669992446899414,2.3690004348754865,,,,,,,,0.8750007171630898,0.776999961853031,0.6040001144409093,,,,,,-0.6382289570498827,,,,0.4397115158889736,,0.13089080781242932,1.3107171979183319,3,
5BZQJ0644+3914,06 44 53.7,+39 14 47.5,1.266,BZQ,0.721,-0.061,0.058,0.11,-0.3,-0.817,-0.309,-0.493,-0.304,,0.109,0.236,0.17,0.342,0.373,4.875,3997.5070578647433,2714.468446209774,9047.507893044303,44.78264485329416,0.9808745578884954,-0.1946409558316248,0.6326583978821682,0.8723765984284267,0.936439797860489,,,-12.431818150167782,-12.412558225620156,-12.544210830157072,-12.654230638662854,-12.732328272784883,,,,,,,,,-12.753044225923183,-12.691611038898875,-12.475064263558238,,-0.5225281827097373,1.0597523086634546,12.752750445737052,-25.520544999778533,-29.294644937217495,87.57295779416503,-12.958607314841776,,,63.22333397477994,-13.207468238098691,,-12.608139032526676,,0.3185000305175869,-0.1142998199462894,-0.1217993927001934,-0.0811011352539061,3.977000465393065,1.1370000839233398,3.3769998550415004,,,,,,,,,,,,0.1641998291015589,0.2089004516601562,0.621500015258782,0.1947994232177734,0.6168994903564453,-0.5993292055720172,-0.1474002087418018,,0.2669962759428994,-0.6751958001237285,-0.22865085378540972,-0.8500120607343448,0.8332067082098102,3,
5BZUJ0645+6024,06 45 01.56,+60 24 45.0,0.832,BZU,0.526,,,-4.178,,,,,,,,-0.027,,,,6.556,2950.2469940131987,2199.1268204104604,5401.327993313767,43.66250275213565,0.9807631417969056,-0.195201587321063,0.8696026702104855,0.5398639576944665,0.578606951423759,,,-11.718097819357231,-11.821158158481484,-11.871051070635588,-11.908230840078872,-11.982208472980195,,,,,,,,,-12.045444204560878,-12.007611023640088,-12.06386431238636,-11.939379516895563,-0.0839361484762138,0.8125111623531384,13.799259811197096,-26.08330229742374,-29.943502889464757,88.11366543325374,-12.275724130399212,111.66903411997237,-10.142076180084846,63.54832766227828,-13.1049091030656,,-13.10319830233508,,0.0126993713378915,0.090099411010744,0.0603007049560524,-0.0708011322021491,3.870701019287109,1.0780000686645508,2.6949996948242223,2.460000038146971,,,,,,,,,,,0.1047000885009765,0.0386009216308593,0.0522003173828125,0.5251998901367188,0.2273006439208984,-0.0017108007305211,-0.1365599530045003,,0.2681131067591238,-0.964585990908566,1.275046008000256,0.5343746971887608,0.3174574637602332,2,
5BZQJ0646-3903,06 46 30.91,-39 03 39.09,0.681,BZQ,0.637,,0.055,-0.828,,,,-0.003,-0.261,,0.191,0.127,0.282,,,7.36,2517.436130977679,1952.4068989619168,4229.800751515289,43.13159955016658,0.979474082382964,-0.2015701414893845,-0.6301455034593529,0.681755222482324,0.7322685794053396,,-11.675783251751016,,,,,,,,,,,,,,-12.1206440946976,-12.056811081623485,-11.987864098763316,-11.78257943754986,-0.3741382552146662,,13.574862014058349,,-29.22459996215388,,,,,61.46346668885243,-13.391473966422806,,-12.921905849593587,,,,,,,1.1429996490478604,3.0080003738403285,2.6619997024536133,,,,,,,,,,,,,,,,-0.4695681168292172,,-0.3810278298724672,,-0.6423501006910728,,0.6347378711723625,0.2980475795739112,2,
5BZQJ0646+4451,06 46 32.03,+44 51 16.59,3.396,BZQ,0.63,0.665,0.686,0.277,0.081,-0.166,0.128,0.022,0.102,0.525,0.417,0.675,0.743,0.661,0.468,1.846,6834.799288595286,3643.133096145965,29940.712022972355,47.38131062064488,0.9794576615084544,-0.2016499177098517,0.7053101782939111,0.7683586436016911,0.826236475916879,,,-12.116737858419732,-12.142238261020546,-12.21585077766684,-12.23419064842848,-12.27184801765793,-15.305036913344962,-12.1638356729481,-12.116990010090882,-12.15449284523019,-12.185981941995818,-12.205157723984614,-12.180710286638163,-12.287436436751312,-12.413844396821618,-12.495611130451612,-12.395464120125618,-12.233779541309625,-0.2438049167122586,0.5277253383658786,12.380390192288932,-28.94011089835484,-32.74131027732213,91.2320837905266,-12.4089353929735,,,65.9998075444287,-13.19873352951038,-10.8538812707318,-11.995334766752125,,0.2065992126464877,0.0308003997802721,0.1074004516601583,0.0199995269775392,3.673799400329592,0.7790002822875906,3.08600044250489,2.5529994964599574,,,8.156000000000006,0.4130000000000002,0.1159999999999996,0.1139999999999972,1.331800277709963,0.8639996490478481,0.4829995956420916,0.9949998779296898,0.1098003387451171,0.18389892578125,0.1056003570556498,0.1229000091552663,0.2559986114501953,-1.2033987627582563,-0.2797603527847734,,-0.0866757374781119,2.3544488384929854,1.0066113527657825,-0.20801593605736207,1.5851151555608567,3,
5BZQJ0648-4347,06 48 13.42,-43 47 15.61,1.029,BZQ,0.502,,,-0.777,,,,,,,,0.565,0.462,,,5.695,3458.706327063181,2463.002037080093,7011.4260422765165,44.22903178691312,0.9779442277090092,-0.2088661951839733,-0.6919878286958043,0.6184517531856227,0.6640923207360632,,,,,,,,,,,,,-11.944757577500242,-11.961110442277812,-12.155836421492523,-12.085444357148766,-11.958811127399851,-11.993064294075817,-11.965379539783749,-0.0921942299805058,,13.576766254761118,,-30.4100315427725,88.13090194659212,-12.494850021680094,,,61.22016824714938,-13.430626090384957,,-13.436815665202651,,,,,,,1.3000001907348595,2.7499999999999982,2.2179999351501465,,,,,,,,0.7619988937377986,0.2630000228881801,1.4869999389648516,,,,,,0.0061895748176965,,,0.5360388942802423,1.1710064574401569,,0.16319513917611841,-0.3603541524086296,2,
5BZQJ0648-3044,06 48 14.1,-30 44 19.71,1.153,BZQ,0.741,0.113,-0.209,-0.3,-0.51,-0.774,-0.516,-0.609,-0.512,,0.168,0.44,0.509,0.354,0.62,5.241,3749.734928429305,2602.2739425451496,8064.675945750447,44.53293460642411,0.977933897872008,-0.2089145552441505,-0.5111252072389564,0.8556654799753971,0.9198439789137416,,,,,,,,,,,,,-12.12315806578149,-12.184710585710432,-12.150636317732754,-12.621844198457362,-12.53761094734614,-12.576264367318004,-12.33337937956646,-0.2761057923560541,,13.166666363820449,,-29.372934759012,87.88950986372876,-12.721246399047171,,,63.572920639488174,-12.900595627654456,,-12.44192173360456,,,,,,,1.1940002441406286,2.7389993667602504,2.756000518798828,,,,,,,,0.6489997558593714,0.8350006408691506,0.1330000762939391,,,,,,-0.4586738940498964,,,0.183635451701031,0.9572203260292491,,-0.9330134759672881,1.291852748836356,1,
5BZQJ0648-1744,06 48 28.49,-17 44 05.49,1.232,BZQ,0.678,-0.63,0.557,0.57,0.414,0.216,0.391,0.328,0.404,,-0.043,0.393,0.243,0.474,0.81,4.981,3924.61360490632,2682.055554430725,8749.630702975057,44.70994861537172,0.9777147395604694,-0.2099378194756809,-0.3046125969018236,3.5688133572072,3.8308900821565457,,,-11.927978001241996,-11.924438175571328,-11.80449118294028,-12.26671111351637,-12.247447913898164,-11.62503691334496,-11.7382356729481,-11.723790010090884,-11.78129284523019,-11.85558194199582,,,,-12.310644247285486,-12.15641091988032,-12.091464410042612,-11.962179580982475,-0.3681588120337004,1.1621003246565969,12.944495745580578,-27.29714787989808,-30.327948645889293,,,113.00149219225992,-9.982375337217334,62.87702913199903,-12.834340279790506,,-12.485087168467508,,0.2791997833251933,0.5146991729736285,-1.0022996978759693,0.1623009490966787,3.8707995147705088,1.36900043487549,2.99799919128418,2.472000122070309,,,0.0200000000000031,0.3319999999999972,0.0660000000000025,0.0069999999999978,,,,,0.2485008239746058,0.1130008697509801,0.0303001403808593,0.4448013305664062,0.4765987396240234,-0.3492531113229979,-0.3519197369400419,,,0.0009782458155024071,0.6844006176392133,0.23423362090810013,1.294822016412849,3,
5BZBJ0648+1516,06 48 47.64,+15 16 24.81,0.179,BLLac,0.268,,-0.188,-0.543,0.039,0.772,,,,,0.009,0.242,0.317,,,11.451,758.0810012410817,698.2481168134278,893.7390114398513,39.75605357586177,0.977421426421374,-0.2112992076946965,0.2634278842824973,1.0164288023806487,1.0890392798981965,,,-11.398698075704887,-11.508318381870156,-11.50649126228598,-11.45515091454176,-11.447167951739962,,,,,,-11.356357894883056,-11.388710387346173,-11.473836531355804,-11.647044088594082,-11.79281114265864,-12.115464196419566,-12.086179558094294,0.5662624614920481,0.1113254024713086,12.969197532814416,-23.08825264202388,-27.03305400310786,87.00373914711557,-11.195179321278838,108.64642560894508,-9.892198706868246,56.694534846627775,-14.047691990337874,,-13.607303046740334,,-0.0037005462646497,0.2193994903564444,0.2816009979248051,0.1341003570556651,3.529100006103512,0.618999481201179,2.0290002822875906,2.221999645233158,,,,,,,1.392099685668942,0.7219998245239285,0.5369996109008817,0.8780008850097598,0.0482006072998046,0.1617984771728515,0.0678005218505859,0.1742992401123047,0.2904014587402344,-0.4403889435975401,-0.2863198803726607,,-0.5976318213798031,-0.20409501402254926,1.2484733577894491,1.2794541619569864,-1.0836459541265426,0,
5BZQJ0649-5920,06 49 28.61,-59 20 28.6,2.272,BZQ,0.518,,,-0.349,,,,-0.321,-0.33,,,0.02,0.256,,,2.86,5663.307824495312,3332.11953874322,18485.83987052636,46.33419593368792,0.9767875394825436,-0.2142104169073913,-0.8602198604555444,0.8883810341394852,0.9533947834300704,,,,,,,,,,,,,,,,-13.053844167939785,-13.293611084675245,-13.213864312386365,,0.1862072825892433,,12.392973641129286,,-30.09419616256976,,,,,63.34303999383411,-14.531652669587842,,-13.09031027998298,,,,,,,0.3839998245239204,3.0349998474121094,,,,,,,,,,,,,,,,,-1.4413423896048627,,,,-1.0298472777610053,,-1.6490074485495991,-0.8602644413208446,3,
5BZQJ0650+6001,06 50 31.25,+60 01 44.61,0.455,BZQ,0.847,0.901,0.24,-0.168,-0.462,-0.834,0.11,-0.231,-0.211,0.032,0.163,0.221,0.251,0.298,0.317,8.878,1790.2228887688943,1487.0462131249662,2604.148792262831,42.07832897362169,0.97580161357775,-0.2186577484084652,0.8662788741921519,0.4918463761972282,0.5277403897564074,,,-13.095017954855278,-12.811797898471715,-12.544770986407071,-12.521671013418716,-12.186968464435274,,,,,,-12.088357846054928,-11.953510271379375,-11.8762364520101,-11.734244253389004,-11.574811112141065,-11.500264153694957,-11.320979515369684,-0.43966329966737,-2.7648623198930817,13.108987228571578,-22.81482872948106,-29.13732898888048,,,,,61.763268558642,-13.179929965687672,,-12.321572677566133,,0.9784003601074254,0.8823989715576133,0.2110000610351576,0.9508993225097662,5.1606008758544935,1.3819999694824183,3.0220003128051776,2.5969996452331543,,,,,,,1.4116010894775428,1.1399999923705997,0.9429995193481506,1.6660002746582006,0.5853004455566406,0.3058013916015625,0.3577003479003906,0.109201431274414,0.1931991577148437,-0.8583572881215407,0.9699598742660084,,,-0.46817050530428517,0.14303031737546515,-0.09492964108661771,1.2044400222881242,1,
5BZBJ0650+2502,06 50 46.48,+25 02 59.6,0.203,BLLac,0.324,,-0.334,-0.624,-0.046,0.684,-0.419,-0.02,-0.209,,0.242,0.477,0.159,0.364,0.26,11.187,854.4269755039096,779.1476644198857,1027.819421902902,40.05958409975591,0.9755588392400568,-0.2197383698414847,0.4234072466186524,0.6890527774464139,0.7411059972360766,-11.106406625282345,-11.00905476461872,-11.045258341818167,-11.076758591831092,-11.1099707819393,-11.149030827871838,-11.104328062213597,,,,,,-10.80875788572778,-10.872310277482892,-10.927436485579436,-11.396244146577478,-11.498010956501416,-11.841864190316048,-12.042579475696831,0.8015432577994841,0.2729425794036488,12.632123088542189,-24.38308436678472,-27.963584382043507,87.99508235105534,-10.886056647693165,109.04377058843636,-9.841046184420865,57.64259771607055,-13.871600731282191,,-13.314706218613216,0.7034762595510333,0.1915995941162105,0.1318012161254884,0.0556000137329117,0.2258998641967746,3.299000137329104,0.7290000915527308,1.975999832153322,1.6469998359680176,0.6869428197896639,,,,,,1.9039999847412157,0.6440000762939402,0.611999450683598,0.1390006256103504,0.0611991882324218,0.098299026489256,0.0590000152587872,0.3051004409790039,0.3247003555297851,-0.5568945126689773,-0.388040174562116,-0.4889561918826945,-0.6119543088082526,-0.017195790183958257,1.1478480638575828,1.9595523120809897,-0.5808298832451522,0,
5BZQJ0650+5616,06 50 48.15,+56 16 34.49,1.427,BZQ,0.63,,-0.115,0.613,,,,,,,,0.137,0.271,,,4.42,4324.647792527189,2854.0101008937067,10481.21667407128,45.102058495378735,0.9755321457377454,-0.2198568457708566,0.8317240320214353,0.3892561209718386,0.4168241168099091,,-12.87056071678919,-12.859377866964651,-12.848798014438517,-12.863010732500824,-13.001230919424575,-12.7930083570134,,,,,,,,,-12.826244070283536,-12.801611267780713,-12.639064202523082,-12.524579635914115,-0.3788129093013824,0.0699205992141299,13.522037038352297,-25.04295888600373,-29.4310589684012,,,,,61.61754238474587,-13.55720677406023,,-13.060855300644704,0.8219423271109889,0.2967998504638665,0.1792998962402343,-0.1923003387451203,0.6346993560791034,3.945701065063476,1.044999122619631,3.242000579833981,2.4349994659423864,,,,,,,,,,,0.3048992156982422,0.9713001251220704,0.6133003234863352,0.952899932861321,0.8812007904052734,-0.4963514734155261,0.061399464720111,0.0689494490084765,,-0.6476012511211746,-1.5164274416071581,-1.3213877322723362,-0.009411391463983987,3,
5BZQJ0653+3705,06 53 58.27,+37 05 40.59,1.982,BZQ,0.698,0.793,-0.796,0.883,-0.105,-1.351,0.046,-0.459,-0.039,,0.333,0.566,0.414,0.352,0.365,3.278,5263.40270210986,3204.0109969980717,15662.904276715815,45.9743614688158,0.9723992822651476,-0.2333230289753363,0.6031329305641522,0.6591876087179949,0.7061274081208135,,-12.065677720264826,-11.874618241720512,-11.911998350131878,-11.922290798418793,-11.999351274649184,-12.08432832161301,-11.74343691334496,-11.8066356729481,-11.878190010090885,-11.919692845230191,-11.93798194199582,-12.031957846054928,-12.246710665056131,-12.351036168196623,-12.451044180146814,-12.277611099934033,-12.12946413538441,-12.150179306324274,-0.3469384754308794,0.6275391112803885,12.92760248015862,-28.26706169464588,-31.24136166718006,,,,,63.99171793113011,-12.95132518500777,,-12.575118363368931,1.2716338989104372,0.1768999481201092,0.1891005706787183,-0.03940106201172,-0.0982996673583969,3.1120007019042983,1.4169998168945312,3.2060003280639595,2.097000122070316,,1.2719341918791862,0.1450000000000031,0.1169999999999973,0.1059999999999981,0.147000000000002,1.2960007324218772,0.2659990081787136,0.4890012130737275,1.06099974822998,0.0734004974365305,0.1277999877929687,0.0597000122070312,0.2325992584228515,0.1896991729736328,-0.3762068216388368,-0.3553203015152402,-0.2119333796692046,,1.0256740882223525,1.3136590197698697,0.2370960358286592,1.0875769099042256,3,
5BZQJ0654+5042,06 54 22.08,+50 42 23.9,1.253,BZQ,,,-0.964,1.716,0.485,-1.068,2.376,1.13,1.314,,,0.03,0.25,,,4.915,3969.800088606811,2702.205935755194,8933.40127280279,44.755084210887695,0.9719938231366694,-0.235006399453634,0.7739135946708302,0.6024483939244957,0.6471377393570369,,-11.728597787770337,-10.848018290548636,-10.86207837942875,-10.928050957720547,-10.997271028677504,-11.038448264850311,,,,,,-11.089557821640868,-11.242710469743631,-11.402236329939788,-11.750244238130216,-11.854011093830517,-11.753464303231087,-11.710979477222711,-0.0985642765774565,0.658085437999182,13.8872814465881,-29.533384038463375,-31.774084264293457,88.09411721078972,-12.721246399047171,113.81031876473298,-9.649160658181952,61.13272862904636,-13.55720677406023,,-13.229884705212898,2.9954339456038994,0.2351999969482427,0.0499002456665031,-0.019800048828122,0.011199859619138,2.2493004150390608,0.72399997711182,3.086999893188477,2.255000114440916,,,,,,,1.0373006515502912,0.4199994354248098,0.3510003204345704,0.4410000076293894,0.0537004470825177,0.0461997985839843,0.030400276184082,0.0985002517700177,0.1063003540039062,-0.3273220688473319,-0.9259601361099676,-0.1254133060601798,0.8672353052166546,-1.0196605546117052,2.4374342023481175,1.7112435241563493,-0.21479459287499808,2,
5BZQJ0654+4514,06 54 23.7,+45 14 23.49,0.928,BZQ,0.787,,-0.206,0.405,0.017,-0.473,0.268,0.0,0.127,,0.537,0.672,0.701,0.731,0.685,6.113,3205.502556857002,2334.9639709818102,6175.451449820737,43.95334355864586,0.9719661303523408,-0.2351209081470558,0.7100607500378586,0.7384933498634598,0.7912578398623348,,,-12.1456981977752,-12.639118186557658,-12.65497094978598,-12.443070732656992,-12.432528199542691,,,,,,-12.05635794371118,-12.045910387346172,-11.910636500838228,-12.143844320527675,-12.09121125862544,-11.775064263558235,-11.59817945128277,-0.6924730506173322,0.7268238921994017,13.358271275172164,-24.41434340605797,-29.98834340605797,88.79327443657742,-12.096910013008056,113.2660443494542,-9.564839772481916,62.10154469234129,-13.271808601410052,-11.210186692374206,-12.722333494688383,,-0.963199752807622,0.1751997833251977,0.6830006713867256,0.1404992828369167,4.750500045776359,1.1149997711181605,3.6260004043579137,2.5910000801086426,,,,,,,2.1055001831054625,0.8289999465942373,1.08799968719482,0.7280002288818395,1.770599365234368,0.2305011749267578,1.3121986389160192,1.2653007507324112,0.6478004455566406,-0.5494751067216672,0.5637596911605396,,0.0056987543826156,2.2161570489926308,-1.7963249185379953,-0.07297526696190365,0.6406353169980902,1,
5BZGJ0654+4247,06 54 43.52,+42 47 58.7,0.126,BZG,0.289,,-0.095,-0.347,-0.225,-0.071,0.09,0.031,-0.087,,,0.107,0.253,0.108,0.006,12.066,540.8399827291977,509.69896674301367,608.9724723205126,38.92298830725712,0.9716262290700172,-0.236521607856827,0.6794366798584269,0.6824707422713671,0.7319127309590948,-11.923162479352362,-11.786121511129512,-11.58205829909356,-11.469798411167032,-11.47685109504965,-11.45203060204176,-11.425527918780976,,,,,,-11.323957766709226,-11.32591020729246,-11.439036436751312,-11.5326443693558,-11.708011185383253,-11.984664330696909,-12.012579551990775,0.5864705018326656,-0.4559540693801704,14.403425710530954,-22.32928779151005,-26.48598803259892,83.33346745766814,-12.455931955649724,,,57.31262321674689,-13.548520594875136,,-13.040005161671584,1.304143232639536,0.5509999389648428,0.1971999816894545,0.2153013610839842,0.1803996582031253,3.760999221801761,0.54500007629394,2.1440000534057635,2.0789999961853027,0.7861655886877301,,,,,,1.4189999237060515,0.7979999542236396,0.4669993972778297,1.07699994659424,0.1378993988037109,0.1349010467529297,0.2362003326416015,0.1613006591796875,0.2819995880126953,-0.508515433203554,-0.231160090333601,0.0781103257462625,0.7479207702664734,-0.7893141103407729,0.6364897734223447,1.1192170678947606,0.02318851207856777,2,
5BZGJ0656+4237,06 56 10.66,+42 37 02.78,0.059,BZG,0.075,-0.39,-0.338,-0.682,-0.645,-0.598,-0.362,-0.447,-0.521,0.115,0.693,0.22,0.443,0.359,0.328,12.912,257.4688724051774,250.1936623905,272.6581814632984,37.17809266894521,0.9701078927550504,-0.2426740126473278,0.6770999812741192,0.7945203516930665,0.8506045987348376,-11.835187475583682,-11.839332164019218,-11.350017808370904,-11.247798228061562,-11.249291060869965,-11.2294307729402,-11.04692806831711,,,,,,-10.846357922348874,-10.873510369035625,-11.041036528304048,-11.167844106904626,-11.496811234211377,-12.03906420252308,-12.053779426868708,1.0940209581590468,-0.7797654544860287,14.061109976107176,-21.15329223864736,-25.65309305041494,83.07628590037422,-11.869666231504992,,,56.5284527928,-12.88445605196778,,-12.713711981149912,2.017271091670437,0.5258991699218747,0.211099609375001,0.2029008483886709,0.5703997116088892,3.726500251770021,0.1609992980956995,1.4800004959106443,2.111999988555908,0.4332014470417675,,,,,,1.6664999084472625,0.7349999389648492,0.3309995727539014,0.9940008316040084,0.2744007110595703,0.3717994689941406,0.324899673461914,0.1776008605957031,0.913399696350096,-0.170744070817868,-0.2475201733414138,0.3425209298078417,0.3728549972936168,0.12177262300030717,-0.4352360044141217,1.5657309946284355,0.9751072852886545,0,
5BZQJ0656-0323,06 56 11.11,-03 23 06.79,0.634,BZQ,0.425,-0.346,0.622,-0.905,0.014,1.175,0.03,0.444,0.021,0.505,0.562,0.356,0.733,0.621,0.791,7.642,2374.3632985858144,1866.0767901864651,3878.07085091742,42.943078696072114,0.9700999507471044,-0.2427057592239327,-0.059048856316197,7.138341556087681,7.6614240612447055,,,-11.650578141622857,-11.803238108432655,-11.851411013262542,-11.82511066795973,-11.769128162921602,,,,,,-11.970758169541256,-11.836710420915509,-11.787436503889984,-12.06144418930209,-11.974011170124465,-11.901064095711558,-11.75817948942974,-0.3348060667573195,0.4279037682980944,12.380507251969458,-25.41297838479281,-29.184078871548184,,,112.39271443827894,-9.540016188756884,62.04018764451861,-13.249645911237293,,-12.418590845096452,,-0.1112996978759746,0.0943994293212853,0.2190009918212894,0.2540992126464871,3.2980002822875925,1.2019996643066388,3.018000602722175,2.505999565124511,,,,,,,0.660999526977541,1.1380004272460909,0.872999763488771,0.6260005645751896,0.6245994567871094,0.9017009735107386,0.7989006042480504,0.293701171875,0.3673000335693395,-0.8310550661408378,-0.1226001568619228,,,1.407654822251976,-1.0450862764292008,0.7418332679261205,1.0282427582152667,1,
5BZBJ0656-2403,06 56 22.67,-24 03 19.51,0.371,BLLac,0.534,,0.014,-0.296,-0.279,-0.258,0.933,0.502,0.252,,,0.314,0.216,0.12,0.352,9.563,1493.5007333299309,1276.937592857848,2047.2472787205531,41.55585151252566,0.9698955732724022,-0.2435212043059048,-0.4076200811371253,1.4108113415525585,1.515759131439353,,,-11.965577793722469,-11.852557853305704,-11.809210647051604,-11.756790776602308,-11.720047852863008,,,,,,-11.601558007798092,-11.604310439226056,-11.652636430647796,-11.727844335786465,-11.942410980915476,-12.371064172005504,-12.212179580982475,0.6437794131884182,-0.788282464647874,12.773113286706382,-24.13125211677371,-28.630851321790804,84.60097129631464,-12.958607314841776,,,58.6883557006231,-13.83683862502298,,-13.436815665202651,,0.5529000701904359,0.3231997070312502,0.2842998046874996,0.206000259399417,4.009299140930178,0.447000503540039,1.7639999389648402,2.545999526977539,,,,,,,1.461299156188968,0.7959999771118103,0.6289999923706091,1.123000015258791,0.1530990600585902,0.3204002380371094,0.3831996917724609,0.0214996337890625,0.1407985687255859,-0.4000229598203297,-0.1332003338638721,,1.016196333926299,-0.3092124259254778,1.1332732771431309,0.4507825693428454,-0.700125544079708,2,
5BZQJ0657+2423,06 57 05.68,+24 23 55.39,1.925,BZQ,0.72,0.262,0.408,0.035,-0.075,-0.215,-0.017,-0.089,-0.05,,0.205,0.124,0.261,0.238,0.049,3.372,5178.372977649392,3175.2193856345552,15116.32329225449,45.89723085792267,0.9691291506362888,-0.2465536237555337,0.4130840760228725,0.5886291723021435,0.62912972270797,,,-12.59913819411309,-12.738357841098672,-12.682531112139497,-12.607591045156994,-12.647207850421603,,,,,,,,,-12.60064439987338,-12.566411148762157,-12.31306437036976,-12.002579513843806,-0.7266060337425211,-0.0011323775599907,13.461856619312227,-26.28933029945099,-30.790230506970524,88.84069149862889,-12.853871964321762,,,63.43288758065498,-13.341988603342887,,-12.780480963415954,,-0.0776988983154325,0.3543985137939458,0.3406002960205114,0.0151009368896453,4.145198974609373,1.0690002441406303,3.4689998626709,2.925000190734858,,,,,,,,,,,0.4928016662597656,0.1857013702392542,0.1697998046875,0.6326999664306641,0.3402996063232422,-0.5615076399269334,0.1161199633773399,,0.2874608155596068,-0.7158028211579377,-0.21968953748648926,-0.8175170102776462,0.5112806665859508,3,
