BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Rmag,Class,Flux_density1.4,Flux_density143,X-ray_flux,Fermi_flux,Rad_opt_sp_index,Flux_density4.8,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,u,g,r,i,z,extinction_r,PSTARRS_offset,gMeanPSFMag,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,rMeanPSFMag,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,iMeanPSFMag,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,zMeanPSFMag,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,yMeanPSFMag,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,GALEX_offset,fuv_mag,nuv_mag,e_bv,w1,w2,w3,w4,J,H,K,WISE_offset,ext_U,ext_B,ext_V,ext_R,ext_I,ext_J,ext_H,ext_K,ext_SDSS_u,ext_SDSS_g,ext_SDSS_r,ext_SDSS_i,ext_SDSS_z,ext_PS1_g,ext_PS1_r,ext_PS1_i,ext_PS1_z,ext_PS1_y
5BZGJ0927-0900,09 27 46.9,-09 00 21.99,0.254,19.0,7309,148.0,,0.22,,0.624,146.0,,,-0.346,,,,-0.005,-0.112,,,0.149,0.379,,,,,,,,,0.6688299151450806,20.59429931640625,6.0,20.53400039672852,20.859699249267575,19.858200073242188,10.0,19.71330070495605,19.964500427246094,19.414499282836918,8.0,19.275299072265625,19.47559928894043,18.935300827026367,9.0,18.76959991455078,19.01749992370605,18.959999084472656,15.0,18.65410041809082,19.22369956970215,,,,,15.05500030517578,14.11200046539307,11.42000007629395,,,,,0.699747174808302,0.215,0.18,0.136,0.107,0.075,0.035,0.022,0.015,0.21,0.164,0.113,0.084,0.063,0.157,0.112,0.083,0.065,0.054
5BZQJ0927-2034,09 27 51.82,-20 34 51.2,0.348,16.0,7211,842.0,1052.0,2.36,6e-10,0.551,844.0,-0.188,0.016,-0.244,-0.169,-0.075,-0.043,-0.055,-0.114,0.077,0.34,0.468,0.528,0.569,0.695,,,,,,,0.0715343994086945,16.576000213623047,6.0,16.51219940185547,16.652299880981445,16.57539939880371,7.0,16.50860023498535,16.70549964904785,16.625099182128906,4.0,16.60650062561035,16.6294002532959,16.0802001953125,5.0,16.0393009185791,16.08919906616211,16.5216007232666,8.0,16.417699813842773,16.64900016784668,0.4893940000056722,16.9060421,16.76295,0.0583759435,12.07299995422363,11.03499984741211,8.109999656677246,5.817999839782715,15.59200000762939,14.7810001373291,13.92500019073486,0.1146155242371773,0.252,0.211,0.16,0.126,0.088,0.041,0.026,0.018,0.247,0.192,0.133,0.099,0.074,0.185,0.132,0.098,0.077,0.063
5BZQJ0928+4446,09 28 24.13,+44 46 04.8,1.904,18.3,7211,170.0,,,,0.622,217.0,,-0.04,0.101,-0.151,-0.468,1.088,0.525,0.393,,,0.135,0.085,,0.652,18.283,18.33,18.308,18.112,18.045,0.04,0.0775752135726851,18.379499435424805,10.0,18.34709930419922,18.462299346923828,18.31739997863769,10.0,17.91469955444336,18.345399856567383,18.13999938964844,20.0,18.08359909057617,18.206499099731445,18.13689994812012,13.0,18.10790061950684,18.22590065002441,18.060199737548828,14.0,17.9158992767334,18.230199813842773,0.9431382946881499,20.9877625,19.618782,0.0177976638,15.23900032043457,14.22700023651123,11.35799980163574,,,,,0.104488583131393,0.079,0.066,0.05,0.039,0.027,0.013,0.008,0.005,0.077,0.06,0.042,0.031,0.023,0.058,0.041,0.031,0.024,0.02
5BZBJ0928+4048,09 28 37.43,+40 48 45.28,,18.3,7300,7.0,,0.25,,0.312,,,,,,,,,,,,,,,,18.796,18.489,18.327,18.111,18.048,0.03,0.0997307510780262,19.323699951171875,6.0,19.27300071716309,19.402299880981445,19.16699981689453,7.0,18.638500213623047,19.17620086669922,18.26469993591309,19.0,18.141000747680664,18.81719970703125,18.496999740600582,6.0,18.19580078125,18.73259925842285,18.57320022583008,9.0,18.142200469970703,18.839500427246094,0.6399947043174601,,19.0903664,0.0117698964,14.39700031280518,13.61100006103516,12.19699954986572,,16.23399925231934,15.88500022888184,14.97200012207031,0.2021722394042716,0.051,0.043,0.032,0.026,0.018,0.008,0.005,0.004,0.05,0.039,0.027,0.02,0.015,0.037,0.027,0.02,0.016,0.013
5BZBJ0929+1945,09 29 02.41,+19 45 25.09,,19.0,7300,5.0,,,,0.356,,,,,,,,,,,,,,,,19.51,19.223,18.928,18.719,18.509,0.11,0.2122216937584086,19.77109909057617,11.0,19.597900390625,19.959199905395508,19.399599075317383,5.0,19.33390045166016,19.517799377441406,19.26219940185547,15.0,19.14459991455078,19.608800888061523,19.221900939941406,5.0,19.133899688720703,19.273700714111328,19.08099937438965,5.0,18.943199157714844,19.1427001953125,0.7742599802793155,21.1559772,20.3085079,0.050252527,14.84799957275391,14.04699993133545,11.5939998626709,,,,,0.2242502637700567,0.212,0.178,0.134,0.106,0.074,0.035,0.022,0.015,0.208,0.162,0.112,0.083,0.062,0.155,0.111,0.082,0.065,0.053
5BZBJ0929+5013,09 29 15.43,+50 13 36.01,,16.5,7300,522.0,355.0,0.58,7e-10,0.545,,,,,,,,,,,,,,,,17.337,16.902,16.534,16.246,16.012,0.04,0.0977280994728944,17.267000198364258,10.0,16.810300827026367,18.202800750732425,17.30340003967285,8.0,17.298999786376953,17.888399124145508,16.93869972229004,16.0,16.507699966430664,17.632099151611328,16.663700103759766,14.0,16.385000228881836,17.368099212646484,16.39189910888672,12.0,15.999300003051758,17.020599365234375,0.4924935257969627,18.41059,17.8409,0.0160771236,12.93900012969971,11.96199989318848,9.0600004196167,6.784999847412109,15.33899974822998,14.4689998626709,13.68000030517578,0.06588030356516777,0.07,0.058,0.044,0.035,0.024,0.011,0.007,0.005,0.068,0.053,0.037,0.027,0.02,0.051,0.037,0.027,0.021,0.017
5BZBJ0929+8612,09 29 43.06,+86 12 21.31,,19.2,7300,143.0,,0.14,1e-09,0.724,278.0,,0.103,-0.41,-0.037,0.433,,,,,0.147,0.091,0.214,0.203,,,,,,,,0.0313305726543013,18.5580997467041,4.0,18.28420066833496,18.76639938354492,17.664100646972656,7.0,17.622699737548828,17.981000900268555,17.5762996673584,5.0,17.442699432373047,17.58049964904785,17.06559944152832,7.0,17.02589988708496,17.078699111938477,16.914199829101562,7.0,16.809999465942383,16.947599411010742,0.8641921895061325,21.9097843,20.907711,0.1739512,12.58300018310547,11.57499980926514,9.119000434875488,6.853000164031982,16.08300018310547,15.29500007629395,14.17800045013428,0.549624599203415,0.722,0.604,0.457,0.362,0.251,0.118,0.075,0.05,0.707,0.551,0.381,0.283,0.211,0.529,0.379,0.28,0.22,0.181
5BZQJ0930+4644,09 30 35.08,+46 44 08.59,2.032,18.6,7211,356.0,,0.47,,0.698,189.0,,-0.43,-0.52,-0.193,0.22,0.392,0.33,0.063,,0.011,0.459,0.103,0.31,0.309,18.96,18.686,18.612,18.443,18.303,0.04,0.0681262241917694,18.680599212646484,6.0,18.56209945678711,18.76259994506836,18.48270034790039,10.0,18.392099380493164,18.56730079650879,18.367700576782227,14.0,18.28380012512207,18.444000244140625,18.23150062561035,16.0,18.136699676513672,18.30030059814453,18.19599914550781,16.0,18.064599990844727,18.367900848388672,3.271041763743337,,21.1457024,0.0160022918,13.77000045776367,13.66100025177002,12.40999984741211,,14.72200012207031,14.07299995422363,13.83300018310547,6.557701778269993,0.067,0.056,0.042,0.033,0.023,0.011,0.007,0.005,0.065,0.051,0.035,0.026,0.019,0.049,0.035,0.026,0.02,0.017
5BZBJ0930+4950,09 30 37.56,+49 50 25.58,0.187,17.6,7300,21.0,,16.7,,0.451,46.0,-0.841,-0.94,-0.319,-0.432,-0.576,-0.136,-0.295,-0.302,,0.629,0.667,0.639,0.66,,18.805,18.261,17.682,17.356,17.084,0.04,0.1289271576537548,18.4906005859375,6.0,18.44580078125,18.520700454711918,18.03779983520508,11.0,17.868900299072266,18.175500869750977,17.679899215698242,12.0,17.604900360107422,17.764400482177734,17.628599166870117,7.0,17.499900817871094,17.66469955444336,17.488399505615234,12.0,17.330699920654297,17.67530059814453,0.4574778489221334,19.4665356,19.3058453,0.016461812,14.08399963378906,13.54500007629395,12.16499996185303,,16.08699989318848,15.29800033569336,14.60799980163574,0.2037105279857019,0.07,0.059,0.044,0.035,0.024,0.011,0.007,0.005,0.069,0.053,0.037,0.027,0.02,0.051,0.037,0.027,0.021,0.018
5BZQJ0930+0034,09 30 52.25,+00 34 58.9,1.771,19.4,7211,297.0,,,,0.756,275.0,,0.203,-0.784,-0.943,-1.144,0.55,-0.062,-0.289,,0.253,0.412,0.3,0.035,0.269,19.493,19.433,19.378,19.05,18.968,0.1,0.0696121346763369,19.36009979248047,6.0,19.33489990234375,19.43429946899414,19.15220069885254,8.0,18.992700576782227,19.32439994812012,19.019899368286133,11.0,18.82690048217773,19.114999771118164,18.79990005493164,12.0,18.59289932250977,18.956199645996094,18.709800720214844,7.0,18.49880027770996,19.126399993896484,0.7838604234811327,21.1843567,21.0482445,0.0460476279,14.80599975585938,13.69200038909912,10.49400043487549,8.09000015258789,,,,0.158608065371598,0.197,0.165,0.125,0.099,0.069,0.032,0.02,0.014,0.193,0.15,0.104,0.077,0.058,0.144,0.103,0.077,0.06,0.05
5BZBJ0930+3503,09 30 55.27,+35 03 37.51,,20.1,7300,484.0,,0.48,,0.911,247.0,-0.481,-0.318,0.163,-0.271,-0.818,0.96,0.317,0.269,0.45,0.422,0.561,0.446,0.668,0.759,23.885,23.617,21.845,20.406,19.609,0.03,0.1669463312276442,20.17609977722168,15.0,20.012500762939453,21.031700134277344,20.00639915466309,22.0,19.614900588989254,21.362199783325195,20.04400062561035,17.0,19.26759910583496,20.544300079345703,19.738000869750977,11.0,19.25790023803711,20.24099922180176,19.4596004486084,10.0,18.85260009765625,19.872699737548828,0.1775114972396198,22.4686947,21.78008,0.0130353337,14.94999980926514,13.94900035858154,10.94799995422363,8.678999900817871,17.06100082397461,16.02599906921387,15.19600009918213,0.4545910249509552,0.056,0.047,0.036,0.028,0.02,0.009,0.006,0.004,0.055,0.043,0.03,0.022,0.016,0.041,0.03,0.022,0.017,0.014
5BZBJ0930+3933,09 30 56.83,+39 33 35.6,0.638,21.0,7300,12.0,,1.09,,0.654,,,,,,,,,,,,,,,,21.412,21.016,20.443,19.742,19.287,0.04,0.2038487111739056,21.038799285888672,12.0,20.79680061340332,21.40959930419922,20.60700035095215,12.0,20.41990089416504,20.74430084228516,19.93829917907715,21.0,19.561399459838867,20.0900993347168,19.62350082397461,13.0,19.452899932861328,19.822999954223636,19.39139938354492,16.0,18.905500411987305,19.68610000610352,0.9544182068581415,,21.8060379,0.015388947,15.04800033569336,14.92800045013428,,,,,,0.2458952004544404,0.067,0.056,0.042,0.034,0.023,0.011,0.007,0.005,0.066,0.051,0.035,0.026,0.02,0.049,0.035,0.026,0.02,0.017
5BZGJ0932+3630,09 32 09.6,+36 30 02.59,0.154,16.7,7309,52.0,,0.38,,0.315,33.0,,,-1.27,,,,,,,,0.079,,,,19.217,17.758,16.702,16.259,15.929,0.03,0.0815722039277846,18.53160095214844,23.0,18.34289932250977,18.7362003326416,17.881099700927734,19.0,17.725299835205078,18.127599716186523,17.51569938659668,28.0,17.300800323486328,17.694400787353516,17.32979965209961,11.0,17.27239990234375,17.42449951171875,17.07229995727539,23.0,16.86479949951172,17.274999618530273,0.3782422709319356,21.7573833,20.75205,0.0113676433,13.32600021362305,12.98999977111816,11.22900009155273,,15.39999961853027,14.81999969482422,14.23299980163574,0.05883400377329411,0.048,0.04,0.03,0.024,0.017,0.008,0.005,0.003,0.047,0.037,0.025,0.019,0.014,0.035,0.025,0.019,0.015,0.012
5BZQJ0932-2016,09 32 19.59,-20 16 37.2,1.236,18.8,7211,271.0,,,,0.685,189.0,,-0.524,-0.54,-0.902,-1.358,0.281,-0.312,-0.383,,,0.179,0.224,,,,,,,,,0.0552151413009923,18.98579978942871,7.0,18.95210075378418,19.044099807739254,18.661699295043945,6.0,18.620899200439453,18.73929977416992,18.62420082092285,10.0,18.5851993560791,18.67530059814453,18.627199172973636,11.0,18.572099685668945,18.86669921875,18.684499740600582,11.0,18.526599884033203,18.99410057067871,0.359476410594213,21.9229259,19.4393673,0.0577000268,15.07400035858154,13.84000015258789,10.8769998550415,8.380999565124512,,,,0.1845395957625272,0.251,0.21,0.159,0.126,0.087,0.041,0.026,0.018,0.246,0.191,0.132,0.098,0.073,0.184,0.132,0.097,0.077,0.063
5BZQJ0932-3405,09 32 36.48,-34 05 58.48,0.936,18.6,7211,338.0,,0.22,,0.662,301.0,,0.019,0.146,-0.504,-1.325,0.245,-0.323,-0.176,,0.133,-0.0,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521286592337644,,20.7866974,0.150797933,15.04100036621094,13.86499977111816,11.08199977874756,,,,,0.283786539441766,0.654,0.547,0.414,0.327,0.227,0.107,0.068,0.046,0.64,0.498,0.345,0.256,0.191,0.479,0.343,0.254,0.2,0.164
5BZBJ0932+1042,09 32 39.35,+10 42 35.09,0.361,18.0,7300,32.0,,0.55,,0.497,79.0,,,-2.947,,,,,,,,0.796,,,,19.138,18.716,18.043,17.64,17.336,0.08,0.2431851742981238,18.895099639892575,4.0,18.88969993591309,19.11400032043457,18.406200408935547,11.0,18.14520072937012,18.555099487304688,18.009599685668945,11.0,17.87529945373535,18.2460994720459,17.72330093383789,10.0,17.540800094604492,17.909099578857422,17.691699981689453,9.0,17.095300674438477,17.802799224853516,0.9888423687029811,20.26416,20.0304432,0.03641339,13.79100036621094,13.26500034332275,10.89599990844727,,16.13999938964844,15.53899955749512,14.93200016021729,0.341687550861362,0.156,0.13,0.099,0.078,0.054,0.025,0.016,0.011,0.152,0.119,0.082,0.061,0.045,0.114,0.082,0.06,0.048,0.039
5BZQJ0932+5306,09 32 41.15,+53 06 33.8,0.597,18.8,7211,482.0,,,,0.735,292.0,,-0.583,0.455,-0.06,-0.708,-0.067,-0.299,-0.063,,,0.65,0.21,0.653,0.166,19.274,18.901,18.838,18.601,18.679,0.03,0.0140790074406022,18.812599182128903,7.0,18.572599411010746,19.00979995727539,18.902099609375,8.0,18.7012996673584,19.090499877929688,18.128400802612305,12.0,18.0900993347168,18.808799743652344,18.746000289916992,10.0,18.39590072631836,18.987199783325195,18.69129943847656,12.0,18.453800201416016,18.935699462890625,0.603271756222363,19.47534,18.8175755,0.0128334584,14.54500007629395,13.52400016784668,10.75399971008301,7.919000148773193,,,,0.07705972748636451,0.055,0.046,0.035,0.028,0.019,0.009,0.006,0.004,0.054,0.042,0.029,0.022,0.016,0.04,0.029,0.021,0.017,0.014
5BZQJ0933+4615,09 33 09.31,+46 15 35.49,0.778,18.4,7211,29.0,,0.18,,0.457,,,,,,,,,,,,,,,,18.787,18.465,18.426,18.506,18.334,0.03,0.106735128613363,18.41320037841797,8.0,18.272499084472656,18.78400039672852,18.13409996032715,13.0,18.018600463867188,18.33679962158203,18.13820075988769,18.0,18.083999633789062,18.24860000610352,18.17650032043457,10.0,17.977399826049805,18.219600677490234,18.190399169921875,13.0,18.026500701904297,18.35420036315918,0.8949772790663185,19.3051872,18.418478,0.0128578609,14.57199954986572,13.47999954223633,10.78400039672852,8.142999649047852,,,,0.2157776522228125,0.056,0.047,0.035,0.028,0.019,0.009,0.006,0.004,0.055,0.043,0.03,0.022,0.016,0.041,0.029,0.022,0.017,0.014
5BZUJ0933+0003,09 33 10.56,+00 03 23.5,,20.7,7900,3.0,,0.61,,0.406,,,,,,,,,,,,,,,,21.463,21.186,20.937,20.082,19.978,0.09,0.2807808147741769,,0.0,,,,0.0,,,20.30970001220703,4.0,20.054100036621094,20.31049919128418,19.92180061340332,6.0,19.722000122070312,20.07099914550781,19.668800354003903,2.0,19.66819953918457,19.688800811767575,3.181701752935663,23.3556576,20.5618649,0.0379661359,14.41300010681152,14.3439998626709,,,15.05300045013428,14.74699974060059,14.64000034332275,3.698506303643849,0.162,0.136,0.103,0.081,0.056,0.027,0.017,0.011,0.159,0.124,0.086,0.064,0.047,0.119,0.085,0.063,0.05,0.041
5BZQJ0933-0819,09 33 17.1,-08 19 10.88,0.903,19.0,7211,316.0,,,,0.727,262.0,,-0.276,0.715,0.151,-0.559,0.178,-0.088,0.163,,0.103,0.208,0.342,0.227,0.368,,,,,,,0.0793912910111216,20.3843994140625,7.0,20.27440071105957,20.578800201416016,20.287399291992188,7.0,20.08760070800781,21.264799118041992,20.337900161743164,11.0,20.07150077819824,20.545499801635746,20.12470054626465,10.0,19.98780059814453,20.37689971923828,19.781700134277344,4.0,19.588600158691406,20.026199340820312,1.324302132567597,,22.6242371,0.04721218,15.37199974060059,14.35999965667725,11.79399967193604,,,,,0.1171816504481783,0.203,0.17,0.128,0.102,0.07,0.033,0.021,0.014,0.198,0.155,0.107,0.079,0.059,0.148,0.106,0.079,0.062,0.051
5BZBJ0934+3926,09 34 06.66,+39 26 32.2,,19.5,7300,118.0,,,4e-10,0.752,131.0,,-0.035,0.524,0.246,-0.105,0.388,0.21,0.308,,0.168,0.246,0.342,0.312,,20.582,19.983,19.522,19.154,18.799,0.04,0.1314121085852918,20.82410049438477,9.0,20.32929992675781,21.259599685668945,20.004199981689453,8.0,19.888900756835938,21.208200454711918,20.21330070495605,14.0,20.06170082092285,20.55900001525879,19.45070075988769,10.0,19.23979949951172,20.32900047302246,19.63349914550781,10.0,19.4242000579834,19.92720031738281,0.9231575756335598,,23.1207676,0.0158586446,14.78899955749512,13.67800045013428,11.16499996185303,8.23799991607666,,,,0.01901212251412447,0.069,0.057,0.043,0.034,0.024,0.011,0.007,0.005,0.067,0.052,0.036,0.027,0.02,0.05,0.036,0.027,0.021,0.017
5BZQJ0934+4908,09 34 15.76,+49 08 21.69,2.582,19.1,7211,801.0,,,,0.809,493.0,,-0.345,-0.778,-0.962,-1.196,0.081,-0.381,-0.505,,,0.248,0.212,,,19.815,19.234,19.077,19.048,18.926,0.03,0.0457603358100928,18.84189987182617,10.0,18.75429916381836,19.466800689697266,18.725000381469727,8.0,18.65080070495605,18.78380012512207,18.74740028381348,18.0,18.723800659179688,18.866899490356445,18.677000045776367,19.0,18.42410087585449,18.75320053100586,18.554500579833984,14.0,18.37800025939941,18.742900848388672,1.28815346623778,,22.3137932,0.0146930357,15.87399959564209,14.80099964141846,11.36600017547607,,,,,0.4635015339762913,0.061,0.051,0.039,0.031,0.021,0.01,0.006,0.004,0.06,0.047,0.032,0.024,0.018,0.045,0.032,0.024,0.019,0.015
5BZBJ0934-1721,09 34 30.18,-17 21 20.98,,17.5,7300,29.0,,3.08,,0.341,,,,,,,,,,,,,,,,,,,,,,0.552384852283278,18.97640037536621,7.0,18.94510078430176,19.16950035095215,18.420299530029297,6.0,18.349199295043945,18.46269989013672,18.14249992370605,9.0,18.056299209594727,18.1919002532959,17.95159912109375,11.0,17.839799880981445,18.02680015563965,17.749500274658203,14.0,17.658899307250977,17.872900009155273,0.6638421462313085,20.7381229,20.0925236,0.07395835,13.99400043487549,13.54100036621094,11.39900016784668,,16.23399925231934,15.58199977874756,14.87399959564209,0.1224026144514198,0.326,0.273,0.206,0.163,0.113,0.053,0.034,0.023,0.319,0.249,0.172,0.128,0.095,0.239,0.171,0.127,0.1,0.082
5BZQJ0935-3332,09 35 09.23,-33 32 37.71,2.906,18.9,7211,236.0,,,,0.648,297.0,,0.289,-1.17,-0.498,0.351,-0.485,-0.183,-0.492,,0.348,0.09,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.47200012207031,14.61499977111816,11.38199996948242,9.015999794006348,,,,0.4370300493514043,0.574,0.48,0.363,0.287,0.199,0.094,0.059,0.04,0.561,0.437,0.302,0.225,0.167,0.42,0.301,0.223,0.175,0.144
5BZBJ0936+1850,09 36 27.66,+18 50 03.3,,18.8,7300,59.0,,,,0.562,42.0,,,-1.538,-0.37,1.104,,,,,,0.565,,,,19.652,19.274,18.873,18.612,18.377,0.08,0.0399081358766396,18.95840072631836,5.0,18.894899368286133,18.97649955749512,18.52910041809082,7.0,18.486799240112305,18.67569923400879,18.204700469970703,10.0,18.186199188232425,18.993200302124023,18.036300659179688,8.0,17.951200485229492,18.074899673461918,17.683700561523438,7.0,17.670299530029297,18.116500854492188,0.3503904557931288,,20.3534775,0.03381805,13.40999984741211,12.49699974060059,10.13500022888184,8.321000099182129,16.7549991607666,15.79599952697754,15.1870002746582,0.1678237218278814,0.147,0.123,0.093,0.073,0.051,0.024,0.015,0.01,0.143,0.112,0.077,0.057,0.043,0.107,0.077,0.057,0.045,0.037
5BZQJ0937+5008,09 37 12.32,+50 08 52.11,0.276,18.8,7211,167.0,,0.83,5e-10,0.694,241.0,,0.011,0.8,0.448,0.005,0.558,0.358,0.496,,,0.376,0.197,0.023,0.339,20.051,19.526,18.787,18.369,17.916,0.03,0.0488206725791507,19.03899955749512,7.0,18.923799514770508,19.560300827026367,17.649900436401367,9.0,17.103099822998047,19.01619911193848,18.01219940185547,13.0,17.73150062561035,18.503400802612305,17.1914005279541,14.0,16.954099655151367,18.3257999420166,17.66990089416504,10.0,17.228900909423828,18.296300888061523,,,,,13.14400005340576,11.9709997177124,8.949999809265137,6.386000156402588,15.79300022125244,14.93000030517578,13.82999992370605,0.06702341080737029,0.057,0.047,0.036,0.028,0.02,0.009,0.006,0.004,0.055,0.043,0.03,0.022,0.017,0.042,0.03,0.022,0.017,0.014
5BZBJ0938+3717,09 38 07.86,+37 17 51.39,0.56,19.2,7300,54.0,,,,0.529,19.0,,,,,,,,,,,,,,,20.131,19.657,19.172,18.698,18.341,0.03,0.1107957657780743,19.82270050048828,10.0,19.506000518798828,20.533300399780277,18.95989990234375,13.0,18.6343994140625,19.712400436401367,19.133699417114254,15.0,19.03969955444336,19.206899642944336,18.61100006103516,9.0,18.42460060119629,18.94849967956543,18.379100799560547,7.0,18.31010055541992,18.44729995727539,0.2903965650124494,21.6530342,21.2951336,0.0119636413,14.44400024414062,13.80700016021729,11.49400043487549,,,,,0.13970030780648,0.051,0.043,0.033,0.026,0.018,0.008,0.005,0.004,0.05,0.039,0.027,0.02,0.015,0.038,0.027,0.02,0.016,0.013
5BZQJ0938-0708,09 38 56.09,-07 08 00.59,1.281,19.9,7211,235.0,,,,0.778,290.0,,0.112,0.329,,,,-0.162,-0.008,,0.119,0.215,0.108,,0.328,,,,,,,0.2116265953804537,19.539100646972656,5.0,19.50349998474121,19.69510078430176,19.387500762939453,10.0,19.272300720214844,19.468700408935547,19.37689971923828,8.0,19.245800018310547,19.464099884033203,19.43280029296875,7.0,19.397600173950195,19.47480010986328,19.49650001525879,1.0,19.49650001525879,19.49650001525879,0.7504901225112446,,20.403801,0.0348788463,15.43900012969971,14.23900032043457,11.17300033569336,8.234000205993652,,,,0.2103889351530532,0.15,0.126,0.095,0.075,0.052,0.025,0.016,0.01,0.147,0.114,0.079,0.059,0.044,0.11,0.079,0.058,0.046,0.038
5BZQJ0939+4141,09 39 49.61,+41 41 54.2,1.224,18.7,7211,245.0,,,,0.676,229.0,,0.105,0.271,-0.118,-0.607,-0.015,-0.229,-0.072,,,0.153,0.188,0.228,0.126,19.075,19.072,18.683,18.769,18.936,0.03,0.0705239539183689,18.868600845336918,8.0,18.85980033874512,19.006999969482425,18.66270065307617,11.0,18.60610008239746,18.72010040283203,18.724000930786133,11.0,18.591699600219727,18.79319953918457,18.83340072631836,8.0,18.82699966430664,19.03219985961914,18.943300247192383,12.0,18.750600814819336,19.169700622558597,0.800036538472497,,19.0336075,0.0121340929,15.50100040435791,14.22000026702881,11.24600028991699,,,,,0.1268313779079329,0.053,0.044,0.033,0.026,0.018,0.009,0.005,0.004,0.051,0.04,0.028,0.021,0.015,0.038,0.028,0.02,0.016,0.013
5BZBJ0940+2603,09 40 14.71,+26 03 29.91,0.498,19.4,7300,462.0,,0.37,,0.793,419.0,-0.593,0.077,-0.083,-0.207,-0.363,-0.138,-0.22,-0.177,,0.108,0.444,0.057,0.29,0.245,20.551,19.919,19.399,18.932,18.517,0.04,0.1735810217829007,19.654600143432617,13.0,19.235599517822266,19.98929977416992,19.16580009460449,8.0,19.14229965209961,19.369400024414062,18.765399932861328,11.0,18.712799072265625,18.95050048828125,18.425500869750977,8.0,18.32979965209961,18.57169914245605,18.168100357055664,8.0,18.06889915466309,18.330699920654297,1.074585035175026,,22.0581341,0.0171793588,13.61100006103516,12.65200042724609,9.878999710083008,7.499000072479248,16.67099952697754,15.44299983978271,14.75599956512451,0.2667233712954256,0.075,0.063,0.047,0.037,0.026,0.012,0.008,0.005,0.073,0.057,0.039,0.029,0.022,0.055,0.039,0.029,0.023,0.019
5BZGJ0940+6148,09 40 22.44,+61 48 26.2,0.211,17.6,7309,12.0,,1.28,6e-10,0.275,,,,,,,,,,,,,,,,19.34,18.575,17.653,17.215,16.904,0.08,0.1096741461163087,18.527099609375,8.0,18.432100296020508,18.605199813842773,17.87809944152832,6.0,17.824499130249023,17.928600311279297,17.513500213623047,11.0,17.492000579833984,17.564899444580078,17.59119987487793,8.0,17.40169906616211,17.65679931640625,17.380800247192383,12.0,17.20669937133789,17.569499969482422,0.7522979028550533,21.2871723,20.8074532,0.03302675,13.88300037384033,13.40200042724609,11.48499965667725,,15.7790002822876,15.23099994659424,14.35799980163574,0.09479471716558191,0.144,0.12,0.091,0.072,0.05,0.023,0.015,0.01,0.14,0.109,0.076,0.056,0.042,0.105,0.075,0.056,0.044,0.036
5BZQJ0941-1335,09 41 02.54,-13 35 51.0,0.551,18.4,7211,290.0,,,,0.661,219.0,,-0.096,0.692,-0.081,-1.055,0.044,-0.354,-0.026,,0.349,0.358,0.577,0.396,0.361,,,,,,,0.1548294812871789,18.996700286865234,6.0,18.944700241088867,19.017900466918945,18.89240074157715,10.0,18.50589942932129,19.417800903320312,18.811599731445312,6.0,18.606199264526367,18.85269927978516,17.873699188232422,12.0,17.432600021362305,18.824899673461918,18.19580078125,9.0,17.754899978637695,18.64780044555664,,,,,13.24899959564209,12.33199977874756,10.29100036621094,7.640999794006348,17.12199974060059,15.96700000762939,15.14400005340576,0.1915105637028492,0.192,0.161,0.122,0.096,0.067,0.031,0.02,0.013,0.188,0.147,0.101,0.075,0.056,0.141,0.101,0.075,0.059,0.048
5BZQJ0941+2728,09 41 48.11,+27 28 38.78,1.305,18.9,7211,177.0,,,5e-10,0.675,163.0,,0.074,0.402,-0.572,-1.801,1.002,-0.011,0.118,,,0.308,0.381,,,19.366,19.248,18.896,18.732,18.58,0.05,0.0871592214472054,19.642099380493164,10.0,19.229999542236328,20.118900299072266,19.02330017089844,6.0,18.855300903320312,19.048799514770508,19.35269927978516,13.0,19.19750022888184,19.519899368286133,19.88680076599121,7.0,19.795299530029297,20.310400009155277,19.570899963378903,4.0,19.36899948120117,20.073400497436523,1.291611440284708,,21.221302,0.0198389813,14.47500038146973,13.4370002746582,10.96500015258789,8.96399974822998,,,,0.4266980159643591,0.086,0.072,0.055,0.043,0.03,0.014,0.009,0.006,0.084,0.066,0.045,0.034,0.025,0.063,0.045,0.033,0.026,0.022
