BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Class,Rad_opt_sp_index,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,universe_age_Gyr,comoving_distance_Mpc,lookback_distance_Mpc,luminosity_distance_Mpc,distance_modulus_mag,RA_sin,RA_cos,Dec_sin,ext_fuv,ext_nuv,log_nuF_fuv,log_nuF_nuv,log_nuF_g,log_nuF_r,log_nuF_i,log_nuF_z,log_nuF_y,log_nuF_Su,log_nuF_Sg,log_nuF_Sr,log_nuF_Si,log_nuF_Sz,log_nuF_J,log_nuF_H,log_nuF_K,log_nuF_w1,log_nuF_w2,log_nuF_w3,log_nuF_w4,tangent_wise,tangent_pstarrs,log_nu_radmax,i_abs,w1_abs,log_X_luminosity_W,log_nuF_X,log_gamma_luminosity_ph,log_nuF_gamma,log_radio_luminosity,log_nuF_1.4,log_nuF_143,log_nuF_4.8,nuv-g,g-r,r-i,i-z,z-y,y-w1,w1-w2,w2-w3,w3-w4,fuv-nuv,nuv-Su,Su-Sg,Sg-Sr,Sr-Si,Si-Sz,y-J,J-H,H-K,K-w1,g_var,r_var,i_var,z_var,y_var,Radio_radio_hard,IR_opt_hard,IR_UV_hard,IR_X_hard
5BZBJ1303+2433,13 03 03.23,+24 33 55.8,,BLLac,0.704,,0.138,0.631,0.5,0.335,0.34,0.338,0.43,,0.262,0.369,0.255,0.199,-0.116,,,,,,-0.27166651563003924,-0.962391450650635,0.4157332306773989,0.12661093630222617,0.13635401841733227,,-13.00819279614622,-11.861778062277153,-11.82899835623539,-11.745090920489103,-12.181991197744885,-12.252807948077853,-12.49023691334496,-12.521035672948102,-12.496190010090883,-12.48849284523019,-12.481181941995818,-11.889557687363522,-11.890710369035626,-11.848236275008148,-12.119444372407559,-12.070011078571728,-11.82946413538441,-11.752179542835504,-0.47452171400846815,1.330331644407835,,,,,,,-9.619197434804509,,-13.763966852882364,,-13.138614959557534,3.6600220372223156,0.35229948425293145,0.4246002807617195,-0.9390005645751955,-0.06289892578125134,4.362199287414549,1.1070003509521502,3.437000274658203,2.3419995307922363,,1.7612218815826708,0.22599999999999554,0.3580000000000041,0.22899999999999565,0.21100000000000207,2.073200195312502,0.7999993515014658,0.8560002059936522,0.6329995346069293,2.9408988952636683,0.17600059509277344,2.5925006866455043,2.601598739624027,2.1001987457275426,-0.6253518933248294,-0.32492015808262487,0.9381817175744924,
5BZUJ1303-1051,13 03 13.86,-10 51 17.09,,BZU,0.899,,0.239,-0.545,-0.667,-0.82,0.279,-0.118,-0.252,,0.211,0.128,0.123,,,,,,,,-0.272410397058191,-0.9621811552792949,-0.18831982331232885,0.28593916445263495,0.3062594938249061,,,,-13.13755801199711,,,,,,,,,,,,-12.70704431747592,-12.480411087727,-12.14826410791859,-11.950579468067438,-0.8923167388163185,,,,,,,,,,-13.447331783887806,,-12.777999273909309,,,,,,,1.5500001907348704,3.6660003662109286,2.642999649047857,,,,,,,,,,,,,,,,-0.6693325099784975,,,
5BZQJ1303-4621,13 03 40.27,-46 21 02.3,1.664,BZQ,,,,-0.528,,,,-0.263,-0.346,,,0.383,0.246,,,3.864,4757.769711995788,3024.448795172876,12653.210050999343,45.511003588263506,-0.2742578484326131,-0.9616561924997488,-0.7235774759380927,0.9058416596142544,0.9696475156188319,,-12.76430903726562,,,,,,,,,,,,,,-12.104644109956388,-12.068411194538523,-11.95426424524769,-11.920579544361383,-0.23336060798818775,,13.597656260379697,,-31.644003962103838,,,113.12025187955345,-10.251220649509914,63.02026357943433,-13.97305837204097,,-13.035504660444907,,,,,,,1.0739994049072301,3.1210002899169904,2.232999801635742,,,,,,,,,,,,,,,,-0.9375537115960633,,0.6958978427270974,
5BZBJ1304-4353,13 04 20.99,-43 53 10.21,,BLLac,0.25,,,-1.058,,,,,,,,,,,,,,,,,-0.2771043384667618,-0.9608398334805329,-0.6932278751566898,0.9276776297784338,0.9961384811040946,-10.833786884349536,-10.691882171071514,,,,,,,,,,,-11.488757876572507,-11.498710408708478,-11.545836387923188,-11.287844183198574,-11.33601106331294,-11.534264168953746,-11.609779564197808,0.4102078861115423,,,,,,-11.649751981665837,,-9.528116965457176,,-14.210419287835574,,,,,,,,,0.8629999160766602,2.340000152587894,1.9599995613098153,0.7983249513256627,,,,,,,0.7779997253417985,0.6320000228881799,1.9560002899169913,,,,,,,,-0.6441288922414259,0.31374091835289697
5BZQJ1304-0346,13 04 43.66,-03 46 02.38,1.25,BZQ,0.833,-0.776,-0.107,-0.598,-0.484,-0.341,0.414,0.141,-0.091,,0.305,0.248,0.253,,0.444,4.924,3963.3774642614258,2699.353336823116,8907.106109804476,44.74868313034921,-0.2786880102994574,-0.960381691264119,-0.06570490548993156,0.22991896189733274,0.246915287976353,,-12.350208688322612,-12.314058079366998,-12.242838456333045,-12.347890755694182,-12.351870750967542,-12.479048023761447,,,,,,,,,-12.559044363252283,-12.498010956501416,-12.511464104866832,-12.2949794924815,-0.26405756158764127,0.5157149808382575,12.914472003968234,-25.977383462990808,-29.745682870949796,,,,,63.40423978930283,-12.936891917001379,,-12.58294370088089,0.8843617249386853,0.4483992767334044,-0.047799057006841394,0.14330014038085892,-0.20380023193359165,3.828799499511721,1.1360006332397408,2.802000045776369,2.689999580383301,,,,,,,,,,,0.06830024719238281,0.4165992736816406,0.30719947814941406,0.5797004699707031,0.5002994537353516,-0.35394821612048943,-0.15012020080723332,-0.14780226817880404,
5BZBJ1305+7854,13 05 00.05,+78 54 35.6,,BLLac_c,0.723,,-0.225,-0.059,0.162,0.442,0.809,0.676,0.446,,,0.173,0.156,,,,,,,,-0.2798325048689214,-0.9600488368925745,0.9813258774492749,0.27722119042326626,0.2981377607274692,,,-12.881697746115044,-12.801157847202186,-12.781170589678556,-12.729351158682386,-12.70900788093918,,,,,,,,,-12.838644125215176,-12.865211045002392,-12.873464379525036,,0.054873342099389946,-0.5575798854309008,,,,,,,-10.619197434804509,,-13.39599006758777,,-12.935916564036404,,0.4716999664306698,0.2647998352050749,0.28279870605468815,0.16500114440917812,3.704699737548829,0.9169998168945312,2.814999580383299,,,,,,,,,,,,,0.6364002227783203,0.44029998779296875,0.4360008239746094,,-0.46007350355136545,-0.08404045532383542,,
5BZBJ1305+3855,13 05 31.25,+38 55 21.9,0.376,BLLac,0.518,,,-0.472,,,,,,,,0.0,,,,9.52,1511.5818689226885,1290.1018970468729,2079.580550789829,41.589878735276855,-0.282010064420456,-0.9594114464428545,0.6282720192354404,0.1020028217285341,0.11132021584473024,,,-12.520298258810357,-12.364358103549844,-12.28081109871176,-12.283671306387465,-12.258328474200901,-12.46143691334496,-12.4162356729481,-12.213390010090883,-12.10969284523019,-12.058381941995819,-12.153158285508056,-12.237110658952616,-12.159436226180024,-12.34984407638705,-12.59281114265864,-13.162664208626595,,1.4923795482307174,-0.8503321984930104,14.356567732987408,-22.98627821037451,-27.109879193040527,86.37755098025295,-12.200659450546418,,,57.430599981024976,-14.210419287835574,,-14.022276394711152,,0.6602006072998066,0.4236992034912106,0.14609960937499977,0.17750003051757446,3.80000134277344,0.3759994506835991,1.4110002517700213,,,,0.41600000000000037,0.8029999999999973,0.4690000000000012,0.32099999999999795,1.4280000152587888,0.5930001220703218,0.9440010528564393,0.8350001525878898,0.1324005126953125,0.16609954833984375,0.5693016052246094,0.1905994415283203,0.30980110168457387,-0.18814289312442156,-0.3120000439468793,,-0.3921516921122219
5BZQJ1305-1033,13 05 33.01,-10 33 19.4,0.286,BZQ,0.43,-0.212,0.234,-0.62,-0.555,-0.473,0.184,-0.054,-0.231,,0.406,0.419,0.509,0.568,0.538,10.339,1177.8632539452421,1039.2042246552562,1514.5746759967342,40.901453455276645,-0.2821328579601193,-0.959375343887498,-0.18318597088030988,0.3107061920123351,0.3313529658035406,-10.391191779455974,-10.446232097191736,-10.628218012838676,-10.737118165195351,-10.953531026690275,-10.801590889517348,-10.984328199542697,,,,,,-11.091957754502195,-11.193110228654769,-11.169436223128264,-11.112644293061855,-11.056811081623485,-11.018664345955699,-10.848979584034234,-0.28466606709445064,1.0545089847015605,13.725975845257551,-25.616053110428012,-29.514453371353305,87.59680522753295,-11.39577394691553,,,60.73159671995081,-13.002002363591995,-11.22452790756118,-12.337879916292131,0.3390204134322996,-0.001900161743163764,-0.3262004623413084,0.5331004714965815,-0.34270032501220626,3.7080001144409174,1.1230001449584996,2.9309997558593714,2.572999954223633,0.30596237379120517,,,,,,0.8960006561279279,0.5499998703002884,0.8089999847412201,1.452999603271481,0.10260009765625,0.037899971008299005,0.07319927215576527,0.1030998229980451,0.020199775695799005,-0.6641224472998637,-0.1032800549332098,-0.6105789844317489,0.33896286529204467
5BZQJ1306+5529,13 06 03.35,+55 29 43.9,1.601,BZQ,0.611,,0.276,0.094,0.554,1.134,,,,,,0.114,0.072,,,4.0,4647.7892698309915,2982.666175790247,12069.340713053762,45.408417737188145,-0.2842489228583385,-0.9587505149171365,0.8240819752712027,0.10261958072084675,0.11092728422342087,-12.499662943972568,-12.321174929823783,-11.997697923116997,-12.063837998569374,-12.078890999834808,-12.134071086660903,-12.17336775642746,-11.907836913344962,-11.9586356729481,-12.039390010090884,-12.032892845230192,-12.11918194199582,,,,-12.721844198457363,-12.663210999226024,-12.617864403939095,-12.490579620655328,-0.2526765832067806,0.5494867746659967,,-27.309617459478183,-29.998417889776036,88.6417924048845,-12.744727494896694,,,62.13210539338403,-13.730020323354676,,-12.935916564036404,1.6026777193166168,0.10500003051757645,0.17719918823242153,0.015299911499024432,0.015901275634767842,2.6575992431640607,1.1300001144409197,2.94899940490723,2.467000007629389,0.8897832035025743,1.4996772157765754,0.17600000000000193,0.09399999999999764,0.2259999999999991,-0.022999999999999687,,,,,0.11209869384764914,0.12730026245117188,0.09840011596679688,0.1532993316650355,0.4363994598388672,-0.794103759318272,-0.5843199993912158,-0.34203606940224063,0.08151649567066954
5BZQJ1306+4741,13 06 29.94,+47 41 32.49,2.523,BZQ,0.516,,,-0.816,,,,,,,,,,,,2.565,5970.983787978934,3422.779047576239,20979.621446203095,46.60898823785101,-0.28610230637223444,-0.9581990765433288,0.7395413272115924,0.06330546815111308,0.06817700920866614,-12.798744589000464,-12.899169799829687,-12.003697819357232,-11.990918339145544,-12.01493064216879,-11.995990721670667,-11.992608118976289,-12.14743691334496,-12.0410356729481,-12.048590010090884,-12.047692845230191,-12.039581941995817,-12.094757894883054,-12.319910085222148,-12.492635975935883,-12.583444311372403,-12.606811081623484,-12.262664208626594,-12.054579559620173,-0.6985833584640839,-0.017577249581590085,14.296288422776254,-28.670088854306087,-31.544988108151298,89.80162592132066,-12.721246399047171,,,62.906475258171746,-14.121478204498793,,-13.624336386039115,3.0326651537307896,0.3022989196777388,0.15480093383788684,0.2005999298095702,0.12259945678711048,2.55169986724853,0.9250001907348704,3.6960000991821307,2.66899967193603,0.19250014105755042,2.345664390791338,0.5689999999999991,0.277000000000001,0.2119999999999962,0.21300000000000452,0.9097001037597607,0.2400005798339926,0.3180002441406167,1.08399893951416,0.11050033569335938,0.046899795532230115,0.07219886779785156,0.12890052795410156,0.17550086975097656,-0.49714181845967786,-0.5918804394546928,0.29235871820620396,0.11443531742368762
5BZQJ1307-3207,13 07 15.17,-32 07 58.51,1.211,BZQ,0.766,,-0.14,-1.03,0.08,1.48,-0.465,0.238,-0.159,,0.333,0.167,0.347,,,5.048,3878.8893524705554,2661.4726059292034,8566.55837856023,44.66403189409455,-0.2892524790782779,-0.9572528419112009,-0.5318852079627409,0.5165858883138753,0.5528235301052302,,-11.99903983147106,,,,,,,,,,,-12.257157760605711,-12.122310024186993,-12.081436427596039,-12.560244085542323,-12.512811218952587,-12.48826426050648,-12.501779571827203,-0.06341745211089007,,13.495496430167336,,-29.658032328970037,,,,,62.22684857689842,-13.19777376230893,,-12.869988050328097,,,,,,,1.1019992828369105,2.8970003128051793,2.1149997711181623,,,,,,,,1.140000396728519,0.8519989624023427,0.1140006332397494,,,,,,-0.32778571198083384,,-0.5137713874815262,
5BZBJ1307-4259,13 07 37.97,-42 59 38.9,,BLLac,0.248,,,0.045,,,,,,,,,,,,,,,,,-0.29083926606590454,-0.9567719275324951,-0.6819235421651365,0.7523578430781457,0.8092828553048457,-10.87224823902965,-10.745816781391213,,,,,,,,,,,-11.038757797226802,-11.076710414811993,-11.125836323836271,-11.398244192353847,-11.497611176227975,-11.793864236092418,-11.899379555042536,0.6295561052549453,,,,,,-11.621602099051863,,-9.79528869386019,,-14.297569463554474,,-13.651208532439416,,,,,,,0.7349996566772496,2.095000267028805,1.8849997520446777,0.7596418122267004,,,,,,,0.7079995117187501,0.627000198364259,0.6300001068115204,,,,,,-0.6463609311150584,,-0.7517943948367627,0.12399092282388757
5BZQJ1308+3546,13 08 23.7,+35 46 37.2,1.055,BZQ,0.81,,0.517,0.161,0.447,0.807,,,,,0.244,0.112,0.274,,,5.595,3521.4808340763193,2493.74462785584,7229.920338640492,44.29566756069157,-0.29401947299348474,-0.9557994295356288,0.5846320459811967,0.06330546815111308,0.06817700920866614,,,-12.491778416281061,-13.001797855747109,-12.976051247637542,-12.766990630117935,-12.650448084796603,-12.962236913344961,-12.8282356729481,-12.738990010090884,-12.66049284523019,-12.631581941995819,-12.25755773008813,-12.155910146257304,-12.123836384871428,-12.364644338838223,-12.33761094734614,-12.233064446663708,-12.042979446705132,-0.3769466467355101,0.37980474400941644,12.717697791581978,-23.95396666347477,-29.77866736232731,87.86203407546648,-12.638272163982407,112.4528711552702,-10.054926004365946,62.15359854364781,-13.475474063373625,-11.194356439403002,-12.67397153166299,,-1.0046983795165971,0.2791982116699181,0.6759016723632811,0.40549931335449685,4.743299713134762,1.0510005950927788,3.0969991683959908,2.624000549316408,,,0.6380000000000017,0.5189999999999984,0.40600000000000236,0.264999999999997,2.147300430297854,1.0570000152587902,0.8299993743896472,0.7089998931884711,1.9651012420654297,0.23530006408691406,0.5182991027832031,0.34320068359375,0.6457996368408168,-0.8015025317106339,0.6384403002914016,,0.3006612166362661
5BZQJ1308+4729,13 08 51.33,+47 29 54.88,0.884,BZQ,0.58,,,0.907,,,,,,,,0.024,,,,6.31,3090.3394192456203,2274.536846407187,5818.033765165018,43.823881186808805,-0.2959393758146946,-0.9552067241400727,0.737260566771763,0.05424999647456396,0.060553066114540234,-12.427968417671082,-12.168842817067336,-12.513058000021292,-12.61855832937992,-12.740130752032073,-12.758911321035903,-12.676088410724336,-12.139836913344961,-12.213435672948101,-12.284590010090884,-12.41689284523019,-12.463181941995817,,,,-12.643044378511075,-12.647611176227976,-12.660664162850232,,0.03274329598657264,0.6928896860295947,15.37334175626926,-24.07198152860568,-28.610880889262415,87.78851611237175,-12.481486060122112,,,59.19076863833409,-13.96738123914928,,-13.700057099977233,-0.06655275483524292,0.0065993957519516755,-0.08909936523437523,0.10629870605468383,0.3212002258300828,4.111400428771969,0.9720001220703196,2.8030004501342702,,1.0913771696399763,0.5388469338854591,0.11899999999999977,0.11799999999999855,-0.12099999999999866,0.07700000000000173,,,,,0.22120094299316406,0.23150062561035156,0.34679985046387074,0.42709922790526633,0.5377006530761719,-0.26732413917204667,0.09251957580409709,-0.47876835916063953,-0.16612511610586367
5BZQJ1309+5557,13 09 09.75,+55 57 38.3,1.629,BZQ,0.62,,-0.307,0.091,-0.115,-0.376,0.638,0.272,0.215,,0.05,0.415,0.082,0.473,-0.032,3.939,4697.106467831367,3001.5259467122723,12328.287356304148,45.45451374333231,-0.29721864772716905,-0.9548094445716554,0.8286532220638135,0.13461048078010152,0.14483050738952888,-12.039956463948869,-11.71329584055734,-11.842937919454886,-11.933798112094765,-11.95989074348715,-12.01435105492262,-12.062767902911837,-11.636636913344962,-11.7046356729481,-11.825390010090883,-11.84089284523019,-11.941181941995819,-12.148757754502196,-12.105110250017072,-12.41063649168295,-12.390644170991543,-12.207611023640087,-12.097464165901986,-12.073779503162653,-0.34741315720716276,0.6857449562942176,13.145791020890904,-27.653214106491493,-30.872513964584755,89.7641685511781,-12.275724130399212,,,62.94576605304443,-13.428990327690695,,-12.874600070470054,0.46988000530578233,0.043199737548828665,0.1496001129150386,0.017099349975584488,-0.006899169921872783,3.209099678039548,1.440999984741211,3.11100006103516,2.2079997062683088,1.26021472660943,0.657979492610469,0.13300000000000267,-0.006000000000000227,0.17099999999999937,-0.05799999999999983,0.9500999145507762,0.9119998168945322,-0.014000633239739102,1.3610005798339788,0.056499481201171875,0.10300064086914418,0.15579986572265625,0.13000106811523438,0.29940032958984375,-0.554390257220641,-0.24772028015293657,-0.49431518308274747,0.06811310675912452
5BZBJ1309+4305,13 09 25.53,+43 05 05.6,,BLLac,0.374,,-0.562,-0.05,,,,,,,,0.264,,,,,,,,,-0.29831414716734167,-0.9544677415187072,0.6830811779117709,0.14414099657280305,0.1526328223144411,-11.834284217631788,-11.532207994587377,-11.428098307638482,-11.443718394077186,-11.539651265948088,-11.561311284414808,-11.505408369220431,-11.52823691334496,-11.5166356729481,-11.526590010090883,-11.52849284523019,-11.543981941995819,-11.383157931504147,-11.42631043007078,-11.44503628721518,-11.594244100801111,-11.633211075519968,-11.802264199471324,-11.898579422291071,0.38173483529076846,0.39204256069686316,,,,,-12.397940008672037,,-9.841046184420865,,-14.075720713938118,,-13.689837934795547,1.0542594199218875,0.23130000305176068,-0.025000488281250455,0.09910008239745949,0.25390023803710804,3.8067010192871145,0.8859996795654315,2.413000106811518,1.9079999923706055,1.1987537257416392,0.47625987768556044,0.33200000000000074,0.2710000000000008,0.2049999999999983,0.15399999999999991,1.4707006378173855,0.6949998092651395,0.7030003280639612,0.9380002441406283,0.07869911193847656,0.4703998565673828,0.21540069580078125,0.45999908447265625,0.28149986267089844,-0.3858827791425714,-0.09355980957188059,-0.1010030809325908,0.7647289331520692
5BZBJ1309+1154,13 09 33.93,+11 54 24.58,,BLLac,0.793,0.267,0.166,0.288,-0.375,-1.211,-0.27,-0.61,-0.329,0.399,0.285,0.395,0.451,0.449,0.417,,,,,,-0.2988971426364494,-0.9542853337046348,0.2063207901109048,0.2459231880986141,0.2638701948782037,-12.890132781021462,-12.23698396556187,-12.09105849440606,-12.067277903354535,-12.05417115730551,-12.09115079247145,-11.94460849739426,-12.22343691334496,-12.1222356729481,-12.074590010090885,-12.03289284523019,-11.970781941995819,-11.899158169541256,-11.930710289689925,-11.781036394026703,-11.782244207612635,-11.74921106026118,-11.789464364266244,-11.752579513843806,-0.010069709438157224,-0.31587987062718587,,,,,-12.318758762624412,,-10.397348685188152,,-12.921905849593589,-11.277637596375877,-12.401619914891532,1.1587988804391784,0.3298016967773343,0.24759855651856455,0.060801040649412386,0.4804986877441415,4.434701072692874,1.0659999847412092,2.7349996566772443,2.241000175476074,2.076435206779589,0.5001998051217953,0.5560000000000009,0.4149999999999956,0.3140000000000036,0.347999999999999,1.2787003631591816,0.7240007553100529,1.1239997100830088,1.308000244140631,0.00989913940430398,0.08799934387207031,0.39539909362793324,0.4361000061035192,0.23489952087402344,-0.5202859347020574,0.30496009704432936,0.48777290530069095,0.5695477023632325
5BZQJ1309-3948,13 09 48.47,-39 48 33.08,1.828,BZQ,0.732,,0.761,0.341,,,,-0.468,-0.215,,,0.175,0.231,,,3.542,5028.277284142918,3123.02765116167,14193.042145287463,45.7603774618925,-0.29990601628441865,-0.9539687528406839,-0.6402329057717808,0.8658213511818703,0.9272565900426805,,,,,,,,,,,,,-12.089157669052975,-12.154710280534648,-12.047836329939788,-13.18304414962924,-13.203610932087352,-12.939864144539683,-12.688179413135797,-0.6307001484268596,,12.161286334515214,,-29.197377736550703,,,,,63.036955390405616,-13.385524633909604,,-12.723423318301446,,,,,,,0.9320001602172905,3.4949998855590803,2.7779998779296875,,,,,,,,0.6389995269775426,1.0169998474121105,-1.526999771118172,,,,,,-0.6621013156081581,,,
